source,target,source_color,target_color
itu/X.226/1994_07_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.500/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.501/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.501/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.509/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.511/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.511/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.518/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.518/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.519/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.519/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.520/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.520/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.521/1997_08_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.521/1997_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.803/1994_07_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.830/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.830/1995_04_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.880/1994_07_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.880/1994_07_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.881/1994_07_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.881/1994_07_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.882/1994_07_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.882/1994_07_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.293/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.294/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.295/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
iso/c020696_iso_iec_10746-1_1998e.zip,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.500/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.710/1997_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.749/1997_08_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.749/1997_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.750/1996_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.750/1996_10_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.901/1997_08_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.903/1995_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.501/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
iso/c069119_iso_iec_10646_2017.zip,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
iso/c068347_iso_iec_8825-3_2015.zip,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
iso/c068348_iso_iec_8825-4_2015.zip,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
iso/c069980_iso_iec_8825-6_2015.zip,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
iso/c051424_iso_iec_9834-1_2008.zip,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.660/2008_08_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.660/2011_07_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.680/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.681/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.682/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.683/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.690/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.690/2015_08_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.691/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.692/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.693/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.695/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/G.773/1993_03_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/G.773/1993_03_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/Q.811/1993_03_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/Q.812/1993_03_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/Q.812/1993_03_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.160/1996_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.802/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.802/1995_04_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.810/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.811/1995_04_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.812/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.813/1996_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.814/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.815/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.816/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.660/1992_09_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.660/1992_09_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.681/1997_12_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.682/1997_12_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.683/1997_12_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.690/1997_12_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.690/1997_12_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.691/1997_12_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.691/1997_12_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.650/1992_01_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/T.50/1992_09_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.501/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.501/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.511/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.511/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.518/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.518/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.519/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.519/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.520/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.520/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.525/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.525/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/G.784/1990_12_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.711/1997_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.711/1997_10_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.792/1999_03_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.217/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.227/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.227/1988_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.216/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.216/1988_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.215/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.237/1995_04_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.237/1995_04_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.665/1992_09_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.665/1992_09_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.851/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.852/1993_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.852/1993_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.215/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.520/1988_11_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.862/1997_12_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.862/1997_12_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.237/1992_09_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.237/1992_09_1_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
itu/X.225/1988_11_1_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.224/1995_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
rfc/2402.txt,rfc/2119.txt,#7C43B5,#B54343
rfc/2402.txt,rfc/1700.txt,#7C43B5,#43B5B5
rfc/2406.txt,rfc/2119.txt,#7C43B5,#B54343
itu/X.213/2001_10_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.223/1993_11_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
itu/X.233/1997_08_0_en..pdf,iso/s020269_iso_iec_7498-1_1994e.zip,#7C43B5,#B54343
rfc/3410.txt,rfc/2119.txt,#7C43B5,#B54343
rfc/3417.txt,rfc/2119.txt,#7C43B5,#B54343
itu/Q.814/2000_02_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,#7C43B5,#B54343
