source,target,source_weight,target_weight
rfc/793.txt,itu/H.248.1/2005_09_1_en..pdf,0.00099736039652578039639563289853,0.00077164375979605509016379105702
itu/Q.71/1993_03_0_en..pdf,iso/c031612_iso_iec_11574_2000e.zip,0.00098796567985032376045528845765,0.00060863642527836511395000762548
itu/G.707/1996_03_1_en..pdf,itu/G.805/2000_03_0_en..pdf,0.00098238322460858658845272994853,0.00156526699945589440124416036326
itu/F.850/1993_03_0_en..pdf,itu/E.168/2002_05_0_en..pdf,0.00097183413989467741858629956653,0.00014636895462623463436135917703
itu/G.957/1999_07_1_en..pdf,itu/G.663/2000_04_1_en..pdf,0.00096095167697951686027607598461,0.00086407861009398000476378065571
itu/G.223/1988_11_0_en..pdf,itu/P.340/1996_08_1_en..pdf,0.00095172490858640059873535532731,0.00020985373947600370332471075852
itu/E.214/1988_11_1_en..pdf,itu/E.164/1997_05_1_en..pdf,0.00092821937665066029787136470119,0.00081589281529873675363057072829
ISOStandard: 7498-2,itu/X.200/1994_07_0_en..pdf,0.00092524380651719012776112993635,0.00156594014025800902338569908778
itu/Z.120/1999_11_1_en..pdf,itu/Z.121/2003_02_0_en..pdf,0.00091696042982650596050303581919,0.00013369249907483940465434402167
itu/G.709/1991_04_1_en..pdf,itu/G.707/2000_10_1_en..pdf,0.00090791001120000050777364419829,0.00038356828592373584359623284179
itu/T.50/1992_09_0_en..pdf,iso/c033080_iso_iec_8208_2000e.zip,0.00090429049198130603999523646763,0.00122996160313461355174935452084
itu/G.230/1988_11_0_en..pdf,itu/G.228/1988_11_0_en..pdf,0.00089423522134595410416901817285,0.00010202882318888716571547714551
itu/G.733/1988_11_0_en..pdf,itu/M.20/1992_10_0_en..pdf,0.00089123698371952402800394432703,0.00062250849992371128441281946664
rfc/2778.txt,itu/F.750/2005_02_0_en..pdf,0.00088796659168416066688911403304,0.00018919600994840259826704209623
itu/K.20/1996_10_1_en..pdf,itu/K.39/1996_10_0_en..pdf,0.00088661370639183084262774370288,0.00055310115124254058838887404548
itu/A.23/1993_03_1_en..pdf,itu/X.660/2011_07_0_en..pdf,0.00088038082479708116255545657935,0.00029159121314778165857950487094
itu/P.38/1993_03_2_en..pdf,itu/P.57/2002_07_1_en..pdf,0.00087639170276432429209506613788,0.00014548642158345763343747780727
itu/G.691/2006_03_0_en..pdf,itu/G.671/2002_06_1_en..pdf,0.00087466749950480696205318276171,0.00052067654708423932036209791363
itu/G.663/2000_04_1_en..pdf,itu/G.691/2006_03_0_en..pdf,0.00086407861009398000476378065571,0.00087466749950480696205318276171
itu/E.213/1988_11_0_en..pdf,itu/E.164/1997_05_1_en..pdf,0.00085605851790596305169595003903,0.00081589281529873675363057072829
rfc/768.txt,rfc/3261.txt,0.00084187532500097335755318006534,0.00081502134308569166697838737079
itu/G.727/1990_12_0_en..pdf,itu/G.108/1999_09_0_en..pdf,0.00083686750599320928242080830373,0.00025991728337014399861232272215
rfc/1071.txt,rfc/1812.txt,0.00082176351017961913117404471052,0.00027989462969519077976260357232
itu/E.164/1997_05_1_en..pdf,iso/c035872_iso_iec_8348_2002e.zip,0.00081589281529873675363057072829,0.00117015815457076344241471588248
rfc/3261.txt,itu/H.248.1/2005_09_1_en..pdf,0.00081502134308569166697838737079,0.00077164375979605509016379105702
itu/A.12/1993_03_1_en..pdf,itu/A.11/2012_11_0_en..pdf,0.00081023176946821691499917017509,0.00021097763681642567865949511319
itu/M.80/1988_11_0_en..pdf,itu/M.20/1992_10_0_en..pdf,0.00080499885730185647813444971277,0.00062250849992371128441281946664
itu/M.90/1988_11_0_en..pdf,itu/M.20/1992_10_0_en..pdf,0.00080499885730185647813444971277,0.00062250849992371128441281946664
itu/Q.271/1988_11_0_en..pdf,itu/Q.115/1999_12_1_en..pdf,0.00080359357668092243169588595464,0.00010994806665980394997945285285
rfc/888.txt,rfc/1700.txt,0.00079817719817222164586933974562,0.00044053264814652607706327303028
rfc/827.txt,rfc/1812.txt,0.00079341507440707599238538527686,0.00027989462969519077976260357232
itu/G.711/1988_11_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,0.00079167056767289497969108946762,0.00077164375979605509016379105702
itu/I.430/1988_11_1_en..pdf,itu/Q.922/1992_02_0_en..pdf,0.00078585364347471002490624902848,0.00029334752989227449049974838502
itu/G.753/1988_11_0_en..pdf,itu/G.703/1998_10_1_en..pdf,0.00078509724890997065974845847691,0.00041072048878655956476863009286
itu/Q.2931/1995_02_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,0.00077577310761399735812571254456,0.00077164375979605509016379105702
rfc/495.txt,rfc/562.txt,0.00077280184461776064899080074255,0.00017816007180467601715527503625
itu/H.248.1/2005_09_1_en..pdf,itu/H.248.30/2007_01_0_en..pdf,0.00077164375979605509016379105702,0.00016457442902393111376115053535
rfc/1149.txt,rfc/2223.txt,0.00076705227871239447298007396725,0.00014660353989730189288968886796
itu/O.3/1992_10_0_en..pdf,itu/O.181/1996_05_1_en..pdf,0.00076305199969801224772064651702,0.00017411605391973777249951804702
itu/X.121/1992_09_1_en..pdf,itu/X.213/1995_11_1_en..pdf,0.00076028396652123603639134019616,0.00038593589437675159762447529843
iso/s014258_iso_iec_7498-4_1989e.zip,itu/X.200/1994_07_0_en..pdf,0.00074102255746346745810676504007,0.00156594014025800902338569908778
itu/G.783/1997_04_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00073442000196940928746086596490,0.00104137433369816401196317201538
itu/G.957/1995_07_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00072842949535631450804634701157,0.00104137433369816401196317201538
itu/M.34/1988_11_0_en..pdf,itu/M.20/1992_10_0_en..pdf,0.00072818832765183139511117049736,0.00062250849992371128441281946664
rfc/969.txt,rfc/1700.txt,0.00072696433488388253422313178831,0.00044053264814652607706327303028
rfc/2026.txt,rfc/5741.txt,0.00072552906668349925658340060508,0.00047854078412636795805679135185
itu/G.955/1996_11_0_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00072502916951577974988274455370,0.00104137433369816401196317201538
itu/M.3010/2000_02_0_en..pdf,itu/G.783/2006_03_0_en..pdf,0.00071442715113332721631883570623,0.00041902086360940001257685549874
rfc/2205.txt,itu/Y.2111/2006_09_1_en..pdf,0.00071430520222423110696802206476,0.00028683802541943595899170960095
rfc/1363.txt,rfc/1633.txt,0.00070653428878489723564959579249,0.00021219697035387692055259656332
itu/E.170/1992_10_0_en..pdf,itu/E.166/1996_10_1_en..pdf,0.00070601522139769785912921662430,0.00023270107431333736467543582549
itu/G.823/1988_11_1_en..pdf,itu/O.150/1992_10_1_en..pdf,0.00070574945176335457126121086802,0.00013169270931873169297628145546
itu/G.851.1/1996_11_0_en..pdf,itu/G.852.2/1999_03_0_en..pdf,0.00070481388737779211272477253303,0.00044047509970570822160698676306
iso/c068348_iso_iec_8825-4_2015.zip,iso/c068350_iso_iec_8824-1_2015.zip,0.00069955607596068299699337833530,0.00297256566352267119837660125370
itu/G.650/1997_04_1_en..pdf,itu/G.663/2000_04_1_en..pdf,0.00068950546327873772547295549984,0.00086407861009398000476378065571
itu/A.13/1993_03_1_en..pdf,itu/A.1/2012_11_1_en..pdf,0.00068678145608392542412201642321,0.00030992171206148903936025695849
itu/E.172/1992_10_0_en..pdf,itu/Q.764/1999_12_0_en..pdf,0.00068546601921198391845629904751,0.00023677744261557803220029361224
itu/X.1/1996_10_1_en..pdf,itu/Q.931/1998_05_0_en..pdf,0.00067950871915567283808312648574,0.00032097695733783622711737804067
ISOStandard: 10731,itu/X.200/1994_07_0_en..pdf,0.00067934392009670282498723370423,0.00156594014025800902338569908778
itu/X.800/1991_03_0_en..pdf,itu/X.720/1992_01_0_en..pdf,0.00067861303267736472304150208146,0.00039364489338499300541407421861
itu/X.200/1988_11_1_en..pdf,itu/X.210/1993_11_0_en..pdf,0.00067803838560906882094309056086,0.00064843295566925835717031478822
rfc/877.txt,rfc/1700.txt,0.00067771557617170286296620629329,0.00044053264814652607706327303028
ISOStandard: 2375,iso/c068345_iso_iec_8825-1_2015.zip,0.00067228713939560869917999585965,0.00131049824516715545871803350053
itu/G.734/1988_11_0_en..pdf,itu/G.826/2002_12_0_en..pdf,0.00066787142333241762606060865082,0.00034562629269026083622673439777
itu/M.32/1988_11_0_en..pdf,itu/M.3010/2000_02_0_en..pdf,0.00066750493935555359897859872831,0.00071442715113332721631883570623
rfc/764.txt,rfc/790.txt,0.00066739206715756677588957668235,0.00024750644350467963491005396470
itu/G.707/1993_03_1_en..pdf,itu/G.958/1994_11_1_en..pdf,0.00066637802114188644103665026819,0.00030965532441303131230142531294
itu/A.12/1988_11_1_en..pdf,itu/B.13/1988_11_2_en..pdf,0.00066111100570341639701826830233,0.00006484936194556707993608829499
rfc/1014.txt,rfc/1057.txt,0.00065543010279856287955690952174,0.00013104831754575234381045290011
itu/X.208/1988_11_2_en..pdf,itu/M.3100/1995_07_1_en..pdf,0.00064956618240284453181382362530,0.00057281354625705405494984212567
ISOStandard: 9594-8,itu/X.509/1988_11_1_en..pdf,0.00064920148289477805879366112407,0.00058155718568280812073162389098
itu/X.210/1993_11_0_en..pdf,iso/c035872_iso_iec_8348_2002e.zip,0.00064843295566925835717031478822,0.00117015815457076344241471588248
itu/G.950/1988_11_0_en..pdf,itu/G.955/1996_11_0_en..pdf,0.00064500277810461545055509269275,0.00072502916951577974988274455370
itu/K.27/1996_05_1_en..pdf,itu/K.39/1996_10_0_en..pdf,0.00064387004841381272664951884721,0.00055310115124254058838887404548
itu/G.652/1997_04_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00063979871779211460770808717058,0.00104137433369816401196317201538
rfc/2144.txt,rfc/2612.txt,0.00063844839299585407713794049656,0.00010440038916604811808711006371
itu/G.602/1988_11_0_en..pdf,itu/G.972/1997_04_1_en..pdf,0.00063776465421245339022793263695,0.00013950217523997268643208558014
itu/E.700/1992_10_0_en..pdf,itu/E.750/1993_03_1_en..pdf,0.00063579630272116551339967038814,0.00005946661019180575724575252283
ISOStandard: 9595,itu/G.783/1997_04_1_en..pdf,0.00063365903356511895858083072142,0.00073442000196940928746086596490
rfc/360.txt,rfc/407.txt,0.00063214048438411485179855286987,0.00012153046766792201759371100378
iso/c029520_iso_iec_11571_1998e.zip,iso/c031612_iso_iec_11574_2000e.zip,0.00062800488341235275076279709339,0.00060863642527836511395000762548
ISOStandard: 10646-1,iso/c069119_iso_iec_10646_2017.zip,0.00062381954186918142733070391515,0.00205634282585083439862105869622
itu/G.653/1997_04_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00062353786128872790931604308540,0.00104137433369816401196317201538
itu/M.20/1992_10_0_en..pdf,itu/I.610/1999_02_0_en..pdf,0.00062250849992371128441281946664,0.00039096472915160383407306987635
itu/Q.551/2002_01_0_en..pdf,itu/G.813/2003_03_0_en..pdf,0.00061890207542930782396578548443,0.00017239711930711041124562876714
itu/G.709/2003_03_1_en..pdf,itu/G.8010/2004_02_0_en..pdf,0.00061831269040242575231458577179,0.00054740535733953940913942837199
itu/Q.24/1988_11_0_en..pdf,rfc/2833.txt,0.00061807241403776652915319500536,0.00019517921275230659910841779503
itu/P.862.1/2003_11_0_en..pdf,itu/P.862.2/2007_11_0_en..pdf,0.00061778825190058489231353933135,0.00008974473990934572038228461688
rfc/674.txt,rfc/1000.txt,0.00061653396622171955081953553801,0.00005638299800575163146570609185
rfc/1320.txt,rfc/1321.txt,0.00061488906559965068529538534392,0.00108155309318925911543640694390
itu/P.36/1988_11_1_en..pdf,itu/K.7/1988_11_0_en..pdf,0.00061487790219015505017996492398,0.00011369048027642398169655829632
itu/G.803/2000_03_0_en..pdf,itu/G.809/2003_03_0_en..pdf,0.00061047076331039904720926481119,0.00056088794437921863679508138745
rfc/792.txt,rfc/1700.txt,0.00060950337434482690108367153314,0.00044053264814652607706327303028
itu/H.248.1/2002_05_1_en..pdf,itu/Y.2001/2004_12_0_en..pdf,0.00060929468684918389013993600400,0.00020188093857713093094707890174
itu/G.102/1988_11_0_en..pdf,itu/G.821/1996_08_1_en..pdf,0.00060879417692427531885734914852,0.00019696763111945602580700465101
iso/c031612_iso_iec_11574_2000e.zip,iso/c036049_iso_iec_11582_2002e.zip,0.00060863642527836511395000762548,0.00030700928657156293516417022715
ISOStandard: 9545,itu/X.210/1993_11_0_en..pdf,0.00060681550710751279778532030207,0.00064843295566925835717031478822
itu/K.20/1988_11_1_en..pdf,itu/K.27/1996_05_1_en..pdf,0.00060616071314633398862958824083,0.00064387004841381272664951884721
ISOStandard: 3309,itu/G.707/2003_12_1_en..pdf,0.00060537240915661686205262448368,0.00054015940781757887725889055730
itu/I.361/1999_02_0_en..pdf,itu/G.805/2000_03_0_en..pdf,0.00060524203010396573736151548673,0.00156526699945589440124416036326
itu/V.2/1988_11_0_en..pdf,itu/V.8/1994_09_1_en..pdf,0.00060447461616754431454334728357,0.00017799387110647058203583004143
rfc/1119.txt,rfc/1700.txt,0.00060444464271392807364069454934,0.00044053264814652607706327303028
ISOStandard: 8648,itu/X.200/1994_07_0_en..pdf,0.00060253667436242167726456742116,0.00156594014025800902338569908778
itu/E.122/1988_11_0_en..pdf,itu/E.121/1996_07_1_en..pdf,0.00060051580616376229806996356331,0.00016830781880591266634096536681
itu/E.181/1988_11_0_en..pdf,itu/E.121/1996_07_1_en..pdf,0.00060051580616376229806996356331,0.00016830781880591266634096536681
ISOStandard: 13818-1,itu/J.200/2001_03_1_en..pdf,0.00059826550543271895827440731708,0.00034196375075288724465841228017
rfc/942.txt,rfc/945.txt,0.00059532114469338672218395869251,0.00009950108490201875987256341372
itu/G.704/1998_10_0_en..pdf,itu/G.803/2000_03_0_en..pdf,0.00058855605854502360003294159085,0.00061047076331039904720926481119
itu/G.810/1996_08_0_en..pdf,itu/G.783/1997_04_1_en..pdf,0.00058450374815408056867332975415,0.00073442000196940928746086596490
itu/G.663/1996_10_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00058374486656086882474525623365,0.00104137433369816401196317201538
rfc/2401.txt,rfc/3261.txt,0.00058308490630043540488974818103,0.00081502134308569166697838737079
itu/X.509/1988_11_1_en..pdf,rfc/1321.txt,0.00058155718568280812073162389098,0.00108155309318925911543640694390
itu/M.1010/1988_11_0_en..pdf,itu/G.827/2000_03_1_en..pdf,0.00058075075012920874314298336216,0.00010552634606923485237079535226
itu/I.240/1988_11_0_en..pdf,iso/c031612_iso_iec_11574_2000e.zip,0.00057798078347682797610562754898,0.00060863642527836511395000762548
itu/Q.101/1988_11_0_en..pdf,itu/Q.764/1999_12_0_en..pdf,0.00057478752242018957101243881169,0.00023677744261557803220029361224
rfc/769.txt,rfc/798.txt,0.00057397020970870562314031237960,0.00009631858458239671283689781189
itu/M.3100/1995_07_1_en..pdf,itu/G.709/2003_03_1_en..pdf,0.00057281354625705405494984212567,0.00061831269040242575231458577179
rfc/2093.txt,rfc/2627.txt,0.00057095219531983713162626159487,0.00014726928274426300934790701191
rfc/1122.txt,rfc/1191.txt,0.00057086913897552661514150917910,0.00040182161506367144922918788197
rfc/3.txt,rfc/5741.txt,0.00056989097718562178786910754624,0.00047854078412636795805679135185
itu/O.132/1988_11_0_en..pdf,itu/P.830/1996_02_0_en..pdf,0.00056504923796091136890817896443,0.00023403727596404687067051242355
itu/G.703/1991_04_1_en..pdf,itu/G.707/1996_03_1_en..pdf,0.00056382101312439181304420054985,0.00098238322460858658845272994853
ISOStandard: 3166,itu/X.208/1988_11_2_en..pdf,0.00056361569493517988012343256088,0.00064956618240284453181382362530
itu/G.809/2003_03_0_en..pdf,itu/G.8010/2004_02_0_en..pdf,0.00056088794437921863679508138745,0.00054740535733953940913942837199
iso/s025022_iso_iec_7498-3_1997e.zip,itu/X.200/1994_07_0_en..pdf,0.00056015805851455382439324504062,0.00156594014025800902338569908778
rfc/1131.txt,rfc/1812.txt,0.00055571780410130654139638783917,0.00027989462969519077976260357232
itu/K.39/1996_10_0_en..pdf,itu/K.40/1996_10_1_en..pdf,0.00055310115124254058838887404548,0.00025049349230398546212530974664
itu/G.655/1996_10_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00055307805816598269721406921917,0.00104137433369816401196317201538
rfc/1951.txt,rfc/2616.txt,0.00055289968604145219629314444987,0.00035267117361972014815199583104
rfc/1213.txt,rfc/1700.txt,0.00055211246885123843423925915630,0.00044053264814652607706327303028
itu/H.248.8/2005_09_1_en..pdf,itu/H.248.1/2005_09_1_en..pdf,0.00055199953234762958592662940305,0.00077164375979605509016379105702
rfc/821.txt,rfc/1700.txt,0.00055061154192354380427359972217,0.00044053264814652607706327303028
iso/c068346_iso_iec_8825-2_2008.zip,iso/c068350_iso_iec_8824-1_2015.zip,0.00054842908315771694924972701202,0.00297256566352267119837660125370
itu/E.541/1988_11_0_en..pdf,itu/M.1550/1992_10_0_en..pdf,0.00054749244523126733633078266905,0.00015719610885212909664326863535
itu/G.8010/2004_02_0_en..pdf,itu/G.806/2012_02_0_en..pdf,0.00054740535733953940913942837199,0.00031618011779308225275841870427
itu/X.693/2015_08_0_en..pdf,iso/c068350_iso_iec_8824-1_2015.zip,0.00054551089973541120204530985305,0.00297256566352267119837660125370
ISOStandard: 7812,itu/X.25/1996_10_0_en..pdf,0.00054367803903847993548387185214,0.00051324291027155302929302349568
itu/Z.119/2007_02_0_en..pdf,itu/Z.100/2011_12_1_en..pdf,0.00054330377285940036416467258107,0.00016750364889999959589275690952
itu/G.707/2003_12_1_en..pdf,itu/G.691/2006_03_0_en..pdf,0.00054015940781757887725889055730,0.00087466749950480696205318276171
itu/K.60/2008_02_1_en..pdf,itu/K.72/2008_04_1_en..pdf,0.00053975597569143210583547665138,0.00017286983476890772654793737573
itu/M.1012/1988_11_0_en..pdf,itu/M.1400/2006_07_1_en..pdf,0.00053918757632612560309198768138,0.00020843688279300335219543227616
itu/M.1013/1988_11_0_en..pdf,itu/M.1400/2006_07_1_en..pdf,0.00053918757632612560309198768138,0.00020843688279300335219543227616
rfc/1112.txt,rfc/1700.txt,0.00053764938737146017368878636589,0.00044053264814652607706327303028
rfc/2460.txt,itu/H.248.1/2005_09_1_en..pdf,0.00053718128601396649031418650821,0.00077164375979605509016379105702
itu/G.957/2006_03_0_en..pdf,itu/G.691/2006_03_0_en..pdf,0.00053686489232498610640192948651,0.00087466749950480696205318276171
rfc/2327.txt,rfc/3261.txt,0.00052742733377473952679354018969,0.00081502134308569166697838737079
itu/F.720/1992_08_0_en..pdf,itu/Q.931/1998_05_0_en..pdf,0.00052669934052504527484395158154,0.00032097695733783622711737804067
rfc/1157.txt,rfc/1700.txt,0.00052238489577332159873729322541,0.00044053264814652607706327303028
iso/c030931_iso_iec_8473-1_1998e.zip,itu/Q.2931/1995_02_0_en..pdf,0.00052155930212970124694449314262,0.00077577310761399735812571254456
itu/G.671/2002_06_1_en..pdf,itu/G.694.1/2002_06_1_en..pdf,0.00052067654708423932036209791363,0.00051630355788922761926112992015
rfc/2434.txt,rfc/2474.txt,0.00051926575252880509490222005198,0.00037756514607067504039200622756
itu/G.653/2003_12_1_en..pdf,itu/G.691/2006_03_0_en..pdf,0.00051818061782024388717965424078,0.00087466749950480696205318276171
itu/G.694.1/2002_06_1_en..pdf,itu/G.671/2002_06_1_en..pdf,0.00051630355788922761926112992015,0.00052067654708423932036209791363
itu/X.722/1992_01_0_en..pdf,itu/G.851.1/1996_11_0_en..pdf,0.00051604918313163841269569642733,0.00070481388737779211272477253303
itu/M.496/1988_11_0_en..pdf,itu/G.872/2001_11_1_en..pdf,0.00051470583471588404484570178354,0.00049543435015853888331999188566
itu/F.420/1992_08_0_en..pdf,itu/X.400/1999_06_0_en..pdf,0.00051368613605788941613855547175,0.00012495532576419190648985002579
itu/F.423/1992_08_0_en..pdf,itu/X.400/1999_06_0_en..pdf,0.00051368613605788941613855547175,0.00012495532576419190648985002579
itu/X.25/1996_10_0_en..pdf,iso/c033080_iso_iec_8208_2000e.zip,0.00051324291027155302929302349568,0.00122996160313461355174935452084
itu/Z.120/2004_04_1_en..pdf,itu/Z.110/2008_11_0_en..pdf,0.00051304713447019949755512069345,0.00014034048365494655188044637040
itu/G.662/1998_10_1_en..pdf,itu/G.692/1998_10_0_en..pdf,0.00051142454907091028110804886708,0.00104137433369816401196317201538
rfc/3550.txt,itu/H.248.1/2005_09_1_en..pdf,0.00050923706962645938663147848757,0.00077164375979605509016379105702
itu/F.730/1992_08_2_en..pdf,itu/F.700/2000_11_0_en..pdf,0.00050909247448483244385258883469,0.00020897001249017173860923757278
itu/I.241.1/1988_11_0_en..pdf,iso/c031612_iso_iec_11574_2000e.zip,0.00050741975701225079230932690777,0.00060863642527836511395000762548
itu/Q.1/1988_11_0_en..pdf,itu/V.250/1998_09_1_en.Sup1.pdf,0.00050580078219015654674567405991,0.00006817011997483577714559976890
itu/F.811/1992_08_1_en..pdf,itu/Q.2961.1/1995_10_0_en..pdf,0.00050433782137389131239313400101,0.00028017262120882892480200343499
itu/O.161/1988_11_0_en..pdf,itu/M.2120/2002_07_0_en..pdf,0.00050410368408937704549910296947,0.00011457264700920719729688307398
itu/O.163/1988_11_0_en..pdf,itu/M.2120/2002_07_0_en..pdf,0.00050410368408937704549910296947,0.00011457264700920719729688307398
itu/I.361/1995_11_1_en..pdf,itu/I.432.1/1999_02_0_en..pdf,0.00050275802646634058009483814189,0.00043725230397334449543300660679
itu/Q.23/1988_11_0_en..pdf,itu/V.18/2000_11_0_en..pdf,0.00050256530089745556251490388178,0.00013239537109193820658969986681
itu/E.183/1988_11_1_en..pdf,itu/F.902/1995_02_0_en..pdf,0.00050052921657730360845139916393,0.00006568186116497858452554364783
itu/X.180/1988_11_0_en..pdf,itu/X.300/1996_10_0_en..pdf,0.00049970412167005728767271710566,0.00012466667406400098864517611563
itu/G.872/2001_11_1_en..pdf,itu/G.709/2003_03_1_en..pdf,0.00049543435015853888331999188566,0.00061831269040242575231458577179
itu/E.106/2003_10_0_en..pdf,itu/H.248.1/2005_09_1_en..pdf,0.00049408399667334919076050470110,0.00077164375979605509016379105702
itu/H.230/1997_07_1_en..pdf,itu/H.245/1998_09_1_en..pdf,0.00049269729894964688684394493734,0.00020800044142620097219024966062
