source,target,weight
ITU M.3400,ITU M.3400,5
ITU M.3400,ITU M.3010,7
ITU M.3400,ITU M.3020,4
ITU M.3400,ITU M.3000,1
ITU M.3400,ITU M.3100,1
ITU M.3400,ITU M.3180,1
ITU M.3400,ITU M.3200,2
ITU M.3400,ITU M.20,4
ITU M.3400,ITU M.3208.1,1
ITU M.3400,ITU M.3211.1,1
ITU M.3400,ITU X.700,1
ITU M.3400,ITU X.701,1
ITU M.3400,ITU X.730,1
ITU M.3400,ITU X.731,2
ITU M.3400,ITU X.732,1
ITU M.3400,ITU X.733,1
ITU M.3400,ITU X.734,1
ITU M.3400,ITU X.735,1
ITU M.3400,ITU X.736,1
ITU M.3400,ITU X.737,1
ITU M.3400,ITU X.738,1
ITU M.3400,ITU X.739,1
ITU M.3400,ITU X.740,1
ITU M.3400,ITU X.741,1
ITU M.3400,ITU X.742,1
ITU M.3400,ITU X.745,1
ITU M.3400,ITU X.800,2
ITU M.3400,ISO 7498-4,1
ITU M.3400,ISO 10040,1
ITU M.3400,ISO 10164-1,1
ITU M.3400,ISO 10164-2,1
ITU M.3400,ISO 10164-3,1
ITU M.3400,ISO 10164-4,1
ITU M.3400,ISO 10164-5,1
ITU M.3400,ISO 10164-6,1
ITU M.3400,ISO 10164-7,1
ITU M.3400,ISO 10164-14,1
ITU M.3400,ISO 10164-13,1
ITU M.3400,ISO 10164-11,1
ITU M.3400,ISO 10164-8,1
ITU M.3400,ISO 10164-9,1
ITU M.3400,ISO 10164-10,1
ITU M.3400,ISO 10164-12,1
ITU M.3400,ISO 7498-2,1
ITU M.20,ITU M.20,1
ITU M.20,ITU Q.22,1
ITU M.20,ITU G.821,1
ITU M.20,ITU G.752,1
ITU M.20,ITU G.704,1
ITU M.20,ITU G.732,1
ITU M.20,ITU G.733,1
ITU M.20,ITU M.60,1
ITU M.20,ITU M.70,1
ITU M.20,ITU M.710,1
ITU M.20,ITU M.80,1
ITU M.20,ITU M.90,1
ITU M.20,ITU M.21,1
ITU M.20,ITU M.3010,1
ITU M.20,ITU M.2100,1
ITU M.20,ITU M.34,1
ITU M.20,ITU M.4030,1
ITU M.20,ITU M.4100,1
ITU M.20,ITU M.2110,1
ITU M.20,ITU M.1550,1
ITU M.20,ITU M.1560,1
ITU M.20,ITU M.1000,1
ITU G.733,ITU G.733,1
ITU G.821,ITU G.821,1
ITU G.821,ITU G.102,1
ITU G.821,ITU G.801,1
ITU G.821,ITU G.826,1
ITU G.821,ITU I.325,1
ITU G.821,ITU I.340,1
ITU G.821,ITU G.921,1
ITU G.102,ITU G.102,1
ITU G.826,ITU G.826,1
ITU G.826,ITU G.703,1
ITU G.826,ITU G.704,1
ITU G.826,ITU G.707,1
ITU G.826,ITU G.732,1
ITU G.826,ITU G.733,1
ITU G.826,ITU G.734,1
ITU G.826,ITU G.742,1
ITU G.826,ITU G.743,1
ITU G.826,ITU G.751,1
ITU G.826,ITU G.752,1
ITU G.826,ITU G.755,1
ITU G.826,ITU G.775,1
ITU G.826,ITU G.783,1
ITU G.826,ITU G.821,1
ITU G.826,ITU I.321,1
ITU G.826,ITU I.356,1
ITU G.826,ITU I.3622,1
ITU G.826,ITU I.610,1
ITU G.826,ITU M.60,1
ITU G.826,ITU M.2100,1
ITU G.826,ITU M.2101,1
ITU G.826,ITU M.2101.1,1
ITU G.826,ITU G.828,1
ITU G.826,ITU I.325,1
ITU G.826,ITU I.340,1
ITU G.826,ITU G.801,1
ITU G.703,ITU G.703,2
ITU G.703,ITU G.702,3
ITU G.703,ITU G.707,3
ITU G.703,ITU F.596-1,3
ITU G.703,ITU G.813,5
ITU G.703,ITU G.783,3
ITU G.703,ITU G.701,5
ITU G.703,ITU G.704,3
ITU G.703,ITU G.742,2
ITU G.703,ITU G.747,2
ITU G.703,ITU G.751,2
ITU G.703,ITU G.752,5
ITU G.703,ITU G.753,2
ITU G.703,ITU G.755,2
ITU G.703,ITU G.810,3
ITU G.703,ITU G.811,7
ITU G.703,ITU G.812,4
ITU G.703,ITU G.823,15
ITU G.703,ITU G.824,12
ITU G.703,ITU G.825,4
ITU G.703,ITU G.8260,3
ITU G.703,ITU G.8271,3
ITU G.703,ITU G.8272,4
ITU G.703,ITU K.20,18
ITU G.703,ITU K.27,11
ITU G.703,ITU O.151,5
ITU G.703,ITU O.172,2
ITU G.703,ITU V.11,13
ITU G.703,ITU F.750-4,2
ITU G.703,ITU G.733,3
ITU G.703,ITU O.152,1
ITU G.703,ITU G.931,1
ITU G.702,ITU G.702,1
ITU G.707,ITU G.707,1
ITU G.707,ITU G.783,1
ITU G.734,ITU G.734,1
ITU G.753,ITU G.753,1
ITU G.775,ITU G.702,1
ITU G.775,ITU G.703,1
ITU G.775,ITU G.704,1
ITU G.775,ITU G.734,1
ITU G.775,ITU G.742,1
ITU G.775,ITU G.743,1
ITU G.775,ITU G.747,1
ITU G.775,ITU G.751,1
ITU G.775,ITU G.752,1
ITU G.775,ITU G.753,1
ITU G.775,ITU G.755,1
ITU G.775,ITU M.20,1
ITU G.783,ITU G.783,7
ITU G.783,ITU G.959.1,4
ITU G.783,ITU G.825,1
ITU G.783,ITU G.784,1
ITU G.783,ITU G.707,6
ITU G.784,ITU G.784,1
ITU G.784,ITU G.803,5
ITU G.784,ITU M.3000,4
ITU G.784,ITU Q.811,4
ITU G.784,ITU Q.812,4
ITU G.784,ITU G.783,23
ITU G.784,ITU G.707,26
ITU G.784,ITU G.774,3
ITU G.784,ITU G.774.1,5
ITU G.784,ITU G.774.6,3
ITU G.784,ITU G.781,3
ITU G.784,ITU G.805,3
ITU G.784,ITU G.806,5
ITU G.784,ITU G.826,8
ITU G.784,ITU G.827,3
ITU G.784,ITU G.7710,71
ITU G.784,ITU G.7712,4
ITU G.784,ITU G.7714,3
ITU G.784,ITU G.7714.1,4
ITU G.784,ITU M.20,3
ITU G.784,ITU M.2100,3
ITU G.784,ITU M.2101,4
ITU G.784,ITU M.2120,7
ITU G.784,ITU M.2140,2
ITU G.784,ITU M.3010,7
ITU G.784,ITU M.3013,3
ITU G.784,ITU M.3100,15
ITU G.784,ITU M.3300,4
ITU G.784,ITU M.3400,2
ITU G.784,ITU X.700,3
ITU G.784,ITU X.701,5
ITU G.784,ITU X.733,3
ITU G.784,ITU X.735,3
ITU G.784,ITU X.744,2
ITU G.784,ITU G.780,3
ITU G.784,ISO 10040,1
ITU G.784,ISO 10164-4,1
ITU G.784,ISO 10164-6,1
ITU G.784,ISO 10164-18,1
ITU G.7710,ITU G.7710,3
ITU G.7710,ITU G.805,4
ITU G.7710,ITU G.806,6
ITU G.7710,ITU G.808.1,3
ITU G.7710,ITU G.809,3
ITU G.7710,ITU G.826,4
ITU G.7710,ITU G.827,3
ITU G.7710,ITU G.828,4
ITU G.7710,ITU G.829,3
ITU G.7710,ITU G.7712,5
ITU G.7710,ITU G.8601,4
ITU G.7710,ITU M.20,8
ITU G.7710,ITU M.2101,4
ITU G.7710,ITU M.2110,3
ITU G.7710,ITU M.2120,6
ITU G.7710,ITU M.2140,3
ITU G.7710,ITU M.3010,4
ITU G.7710,ITU M.3013,3
ITU G.7710,ITU M.3016,4
ITU G.7710,ITU M.3016.0,1
ITU G.7710,ITU M.3016.1,1
ITU G.7710,ITU M.3016.2,1
ITU G.7710,ITU M.3016.3,1
ITU G.7710,ITU M.3016.4,1
ITU G.7710,ITU M.3060,3
ITU G.7710,ITU M.3100,10
ITU G.7710,ITU M.3400,4
ITU G.7710,ITU Q.821,3
ITU G.7710,ITU Q.822,6
ITU G.7710,ITU X.700,3
ITU G.7710,ITU X.701,4
ITU G.7710,ITU X.720,3
ITU G.7710,ITU X.731,3
ITU G.7710,ITU X.733,11
ITU G.7710,ITU X.734,4
ITU G.7710,ITU X.735,3
ITU G.7710,ITU X.744,3
ITU G.7710,ITU X.754,3
ITU G.7710,ITU G.698.2,1
ITU G.7710,ITU G.783,3
ITU G.7710,ITU G.798,3
ITU G.7710,ITU I.732,3
ITU G.7710,ITU G.784,3
ITU G.7710,ITU G.874,3
ITU G.7710,ITU I.751,3
ITU G.7710,ITU G.803,3
ITU G.7710,ITU G.872,3
ITU G.7710,ITU I.326,3
ITU G.7710,ITU G.8021,3
ITU G.7710,ITU G.8121,3
ITU G.7710,ITU G.8051,3
ITU G.7710,ITU G.8151,3
ITU G.7710,ITU G.8010,3
ITU G.7710,ITU G.8110.1,2
ITU G.7710,RFC 1305,3
ITU G.698.2,ITU G.698.2,1
ITU G.698.2,ITU G.694.1,5
ITU G.698.2,ITU G.652,4
ITU G.698.2,ITU G.653,4
ITU G.698.2,ITU G.655,4
ITU G.698.2,ITU G.664,3
ITU G.698.2,ITU G.671,6
ITU G.698.2,ITU G.691,6
ITU G.698.2,ITU G.692,2
ITU G.698.2,ITU G.709,4
ITU G.698.2,ITU G.709.2,5
ITU G.698.2,ITU G.709.3,5
ITU G.698.2,ITU G.957,6
ITU G.698.2,ITU G.959.1,11
ITU G.698.2,ITU G.8251,3
ITU G.698.2,ITU G.697,3
ITU G.698.2,ITU G.693,1
ITU G.652,ITU G.652,25
ITU G.652,ITU G.691,6
ITU G.652,ITU G.692,5
ITU G.652,ITU G.693,4
ITU G.652,ITU G.695,3
ITU G.652,ITU G.696.1,3
ITU G.652,ITU G.698.1,3
ITU G.652,ITU G.698.2,3
ITU G.652,ITU G.698.3,3
ITU G.652,ITU G.957,5
ITU G.652,ITU G.959.1,5
ITU G.652,ITU G.983.1,3
ITU G.652,ITU G.984.2,3
ITU G.652,ITU G.985,3
ITU G.652,ITU G.986,3
ITU G.652,ITU G.987.2,3
ITU G.652,ITU G.989.2,3
ITU G.652,ITU G.650.1,9
ITU G.652,ITU G.650.2,8
ITU G.652,ITU G.65,1
ITU G.652,ITU G.663,3
ITU G.652,ISO 80000-1,3
ITU G.650.1,ITU G.650.1,1
ITU G.650.1,ITU G.652,29
ITU G.650.1,ITU G.653,11
ITU G.650.1,ITU G.654,9
ITU G.650.1,ITU G.655,7
ITU G.650.1,ITU G.656,7
ITU G.650.1,ITU G.657,17
ITU G.650.1,ITU G.651.1,3
ITU G.650.1,ITU G.671,3
ITU G.650.1,ITU G.650.2,3
ITU G.650.1,ITU G.65,4
ITU G.650.2,ITU G.650.2,34
ITU G.650.2,ITU G.652,12
ITU G.650.2,ITU G.653,15
ITU G.650.2,ITU G.654,9
ITU G.650.2,ITU G.655,7
ITU G.650.2,ITU G.656,3
ITU G.650.2,ITU G.657,3
ITU G.650.2,ITU G.651.1,3
ITU G.650.2,ITU G.671,3
ITU G.650.2,ITU G.650.1,29
ITU G.650.2,ITU G.666,3
ITU G.650.2,ITU G.650-2,32
ITU G.650.2,ITU G.663,3
ITU G.651.1,ITU G.651.1,9
ITU G.651.1,ITU G.651,11
ITU G.651.1,ITU G.652,1
ITU G.651.1,ITU G.983,2
ITU G.651.1,ITU G.984,2
ITU G.651.1,ITU L.67,2
ITU G.651.1,ISO 11801,4
ITU G.651.1,ISO 11801-1,3
ITU G.653,ITU G.653,14
ITU G.653,ITU G.957,6
ITU G.653,ITU G.691,5
ITU G.653,ITU G.692,4
ITU G.653,ITU G.693,4
ITU G.653,ITU G.959.1,5
ITU G.653,ITU G.977,3
ITU G.653,ITU G.695,3
ITU G.653,ITU G.698.1,3
ITU G.653,ITU G.650.1,9
ITU G.653,ITU G.650.2,6
ITU G.653,ITU G.652,3
ITU G.653,ITU G.663,3
ITU G.654,ITU G.654,15
ITU G.654,ITU G.696.1,3
ITU G.654,ITU G.957,7
ITU G.654,ITU G.650.1,10
ITU G.654,ITU G.650.2,8
ITU G.654,ITU G.652,2
ITU G.654,ITU G.973,5
ITU G.654,ITU G.691,6
ITU G.654,ITU G.692,4
ITU G.654,ITU G.977,6
ITU G.654,ITU G.959.1,4
ITU G.654,ITU G.973.1,3
ITU G.654,ITU G.973.2,3
ITU G.654,ITU G.663,3
ITU G.654,ISO 80000-1,3
ITU G.655,ITU G.655,3
ITU G.655,ITU G.691,4
ITU G.655,ITU G.692,4
ITU G.655,ITU G.693,4
ITU G.655,ITU G.695,3
ITU G.655,ITU G.696.1,3
ITU G.655,ITU G.698.1,3
ITU G.655,ITU G.957,5
ITU G.655,ITU G.959.1,4
ITU G.655,ITU G.650.1,8
ITU G.655,ITU G.650.2,7
ITU G.655,ITU G.663,4
ITU G.655,ITU G.694.1,3
ITU G.655,ITU G.652,1
ITU G.656,ITU G.656,18
ITU G.656,ITU G.655,3
ITU G.656,ITU G.691,5
ITU G.656,ITU G.692,4
ITU G.656,ITU G.693,4
ITU G.656,ITU G.695,3
ITU G.656,ITU G.959.1,4
ITU G.656,ITU G.698.1,3
ITU G.656,ITU G.696.1,3
ITU G.656,ITU G.650.1,10
ITU G.656,ITU G.650.2,7
ITU G.656,ITU G.694.1,3
ITU G.656,ITU G.663,4
ITU G.656,ITU G.957,4
ITU G.656,ITU G.694.2,2
ITU G.657,ITU G.652,22
ITU G.657,ITU G.657,45
ITU G.657,ITU G.987.2,3
ITU G.657,ITU G.989.2,3
ITU G.657,ITU G.650.1,7
ITU G.657,ITU G.650.2,6
ITU G.657,ITU L.103,3
ITU G.657,ITU G.654,1
ITU G.657,ISO 80000-1,3
ITU G.663,ITU G.663,2
ITU G.663,ITU G.662,10
ITU G.663,ITU G.652,15
ITU G.663,ITU G.653,18
ITU G.663,ITU G.654,3
ITU G.663,ITU G.655,11
ITU G.663,ITU G.661,8
ITU G.663,ITU G.664,3
ITU G.663,ITU G.671,2
ITU G.663,ITU G.691,4
ITU G.663,ITU G.692,3
ITU G.663,ITU G.783,5
ITU G.663,ITU G.955,3
ITU G.663,ITU G.957,7
ITU G.663,ITU G.690,14
ITU G.663,ITU G.650.2,3
ITU G.661,ITU G.661,1
ITU G.661,ITU G.665,8
ITU G.661,ITU G.662,4
ITU G.661,ITU G.663,2
ITU G.661,ITU G.680,3
ITU G.662,ITU G.662,1
ITU G.662,ITU G.661,1
ITU G.662,ITU G.663,1
ITU G.662,ITU G.665,1
ITU G.662,ITU G.691,1
ITU G.662,ITU G.692,1
ITU G.662,ITU G.955,1
ITU G.662,ITU G.957,1
ITU G.662,ITU G.959.1,1
ITU G.664,ITU G.664,16
ITU G.665,ITU G.665,1
ITU G.665,ITU G.661,1
ITU G.665,ITU G.662,1
ITU G.665,ITU G.663,1
ITU G.665,ITU G.664,1
ITU G.665,ITU G.650,1
ITU G.666,ITU G.666,1
ITU G.666,ITU G.650.2,8
ITU G.666,ITU G.652,3
ITU G.666,ITU G.653,3
ITU G.666,ITU G.654,3
ITU G.666,ITU G.655,3
ITU G.666,ITU G.656,3
ITU G.666,ITU G.661,2
ITU G.666,ITU G.662,2
ITU G.666,ITU G.665,2
ITU G.666,ITU G.671,3
ITU G.666,ITU G.694.1,2
ITU G.666,ITU G.698.1,3
ITU G.671,ITU G.671,1
ITU G.671,ITU G.957,3
ITU G.671,ITU G.691,3
ITU G.671,ITU G.692,4
ITU G.671,ITU G.959.1,3
ITU G.671,ITU G.982,4
ITU G.671,ITU G.650.1,2
ITU G.671,ITU G.650.2,19
ITU G.671,ITU G.652,8
ITU G.671,ITU G.653,3
ITU G.671,ITU G.654,2
ITU G.671,ITU G.655,3
ITU G.671,ITU G.661,2
ITU G.671,ITU G.662,2
ITU G.671,ITU G.693,2
ITU G.671,ITU G.694.1,3
ITU G.671,ITU G.694.2,3
ITU G.671,ITU G.698.1,3
ITU G.671,ITU G.983.1,2
ITU G.671,ITU G.983.3,2
ITU G.671,ITU G.984.2,2
ITU G.680,ITU G.680,1
ITU G.680,ITU G.652,3
ITU G.680,ITU G.661,4
ITU G.680,ITU G.662,2
ITU G.680,ITU G.663,3
ITU G.680,ITU G.665,2
ITU G.680,ITU G.666,2
ITU G.680,ITU G.667,2
ITU G.680,ITU G.671,9
ITU G.680,ITU G.694.1,2
ITU G.680,ITU G.709,2
ITU G.680,ITU G.959.1,2
ITU G.680,ITU M.3010,2
ITU G.667,ITU G.667,1
ITU G.667,ITU G.650.2,2
ITU G.667,ITU G.652,2
ITU G.667,ITU G.653,2
ITU G.667,ITU G.654,2
ITU G.667,ITU G.655,2
ITU G.667,ITU G.656,2
ITU G.667,ITU G.661,2
ITU G.667,ITU G.662,2
ITU G.667,ITU G.665,2
ITU G.667,ITU G.666,2
ITU G.667,ITU G.671,3
ITU G.667,ITU G.694.1,2
ITU G.667,ITU G.959.1,3
ITU G.691,ITU G.691,1
ITU G.691,ITU G.652,1
ITU G.691,ITU G.653,1
ITU G.691,ITU G.655,1
ITU G.691,ITU G.662,1
ITU G.691,ITU G.663,1
ITU G.691,ITU G.664,1
ITU G.691,ITU G.671,1
ITU G.691,ITU G.693,1
ITU G.691,ITU G.707,1
ITU G.691,ITU G.955,1
ITU G.691,ITU G.957,1
ITU G.691,ITU G.959.1,1
ITU G.692,ITU G.692,5
ITU G.692,ITU A.8,1
ITU G.693,ITU G.693,5
ITU G.693,ITU G.652,17
ITU G.693,ITU G.653,15
ITU G.693,ITU G.655,15
ITU G.693,ITU G.691,19
ITU G.693,ITU G.709,4
ITU G.693,ITU G.957,5
ITU G.693,ITU G.959.1,17
ITU G.693,ITU G.8251,3
ITU G.694.1,ITU G.694.1,8
ITU G.694.1,ITU G.671,4
ITU G.694.2,ITU G.694.2,1
ITU G.694.2,ITU G.671,1
ITU G.694.2,ITU G.983.3,1
ITU G.694.2,ITU J.185,1
ITU G.694.2,ITU J.186,1
ITU G.695,ITU G.695,1
ITU G.695,ITU G.694.2,5
ITU G.695,ITU G.652,77
ITU G.695,ITU G.653,37
ITU G.695,ITU G.655,33
ITU G.695,ITU G.664,3
ITU G.695,ITU G.671,5
ITU G.695,ITU G.691,8
ITU G.695,ITU G.692,2
ITU G.695,ITU G.707,3
ITU G.695,ITU G.709,6
ITU G.695,ITU G.709.1,3
ITU G.695,ITU G.872,3
ITU G.695,ITU G.957,36
ITU G.695,ITU G.959.1,22
ITU G.695,ITU G.8251,4
ITU G.695,ITU G.693,2
ITU G.696.1,ITU G.696.1,1
ITU G.696.1,ITU G.650.2,3
ITU G.696.1,ITU G.652,7
ITU G.696.1,ITU G.653,4
ITU G.696.1,ITU G.654,3
ITU G.696.1,ITU G.655,4
ITU G.696.1,ITU G.663,5
ITU G.696.1,ITU G.664,3
ITU G.696.1,ITU G.665,3
ITU G.696.1,ITU G.691,3
ITU G.696.1,ITU G.707,7
ITU G.696.1,ITU G.709,8
ITU G.696.1,ITU G.870,3
ITU G.696.1,ITU G.872,3
ITU G.696.1,ITU G.957,4
ITU G.696.1,ITU G.959.1,4
ITU G.696.1,ITU G.65,5
ITU G.696.1,ITU G.975.1,3
ITU G.697,ITU G.697,1
ITU G.697,ITU G.650.2,5
ITU G.697,ITU G.652,4
ITU G.697,ITU G.653,4
ITU G.697,ITU G.655,4
ITU G.697,ITU G.663,22
ITU G.697,ITU G.664,3
ITU G.697,ITU G.692,6
ITU G.697,ITU O.201,4
ITU G.697,ITU X.805,3
ITU G.697,ITU G.826,3
ITU G.697,ITU G.709,3
ITU G.697,ITU G.694.1,5
ITU G.697,ITU G.694.2,3
ITU G.698.1,ITU G.698.1,1
ITU G.698.1,ITU G.694.1,5
ITU G.698.1,ITU G.652,4
ITU G.698.1,ITU G.653,4
ITU G.698.1,ITU G.655,4
ITU G.698.1,ITU G.664,3
ITU G.698.1,ITU G.671,8
ITU G.698.1,ITU G.691,4
ITU G.698.1,ITU G.692,2
ITU G.698.1,ITU G.698.2,3
ITU G.698.1,ITU G.709,4
ITU G.698.1,ITU G.957,6
ITU G.698.1,ITU G.959.1,16
ITU G.698.1,ITU G.8251,3
ITU G.698.1,ITU G.650.2,3
ITU G.698.1,ITU G.696.1,3
ITU G.698.3,ITU G.698.3,1
ITU G.698.3,ITU G.652,6
ITU G.698.3,ITU G.664,3
ITU G.698.3,ITU G.671,4
ITU G.698.3,ITU G.691,3
ITU G.698.3,ITU G.694.1,5
ITU G.698.3,ITU G.698.1,15
ITU G.698.3,ITU G.709,3
ITU G.698.3,ITU G.957,3
ITU G.698.3,ITU G.959.1,8
ITU G.709,ITU G.709,251
ITU G.709,ITU G.798,10
ITU G.709,ITU G.652,3
ITU G.709,ITU G.693,3
ITU G.709,ITU G.695,5
ITU G.709,ITU G.698.1,3
ITU G.709,ITU G.698.2,3
ITU G.709,ITU G.698.3,3
ITU G.709,ITU G.707,5
ITU G.709,ITU G.780,3
ITU G.709,ITU G.805,5
ITU G.709,ITU G.806,5
ITU G.709,ITU G.870,2
ITU G.709,ITU G.872,8
ITU G.709,ITU G.873.1,3
ITU G.709,ITU G.873.2,6
ITU G.709,ITU G.959.1,7
ITU G.709,ITU G.984.6,3
ITU G.709,ITU G.987.4,3
ITU G.709,ITU G.7041,9
ITU G.709,ITU G.7044,3
ITU G.709,ITU G.7712,12
ITU G.709,ITU G.7714.1,10
ITU G.709,ITU G.8011.1,2
ITU G.709,ITU G.8260,5
ITU G.709,ITU G.8264,2
ITU G.709,ITU G.8601,2
ITU G.709,ITU M.1400,3
ITU G.709,ITU M.3100,3
ITU G.709,ITU O.150,4
ITU G.709,ITU T.50,3
ITU G.709,ITU G.653,1
ITU G.709,ITU G.655,1
ITU G.709,ITU G.709.2,1
ITU G.709,ITU G.8251,4
ITU G.709,RFC 6205,2
ITU G.709,ISO 3166,2
ITU G.7041,ITU G.7041,1
ITU G.7041,ITU G.707,4
ITU G.7041,ITU G.8040,3
ITU G.7041,ITU G.709,7
ITU G.7041,ITU G.781,3
ITU G.7041,ITU G.783,3
ITU G.7041,ITU G.798,3
ITU G.7041,ITU G.806,6
ITU G.7041,ITU G.8021,4
ITU G.7041,ITU G.8264,4
ITU G.7041,ITU G.8275.1,3
ITU G.7041,ITU H.222.0,3
ITU G.7041,ITU I.363.1,3
ITU G.7041,ITU I.432.1,5
ITU G.7041,ITU X.233,3
ITU G.7041,ITU V.41,3
ITU G.7041,ITU G.823,3
ITU G.7041,RFC 791,3
ITU G.7041,RFC 1661,4
ITU G.7041,RFC 1662,6
ITU G.7041,RFC 2460,3
ITU G.7041,RFC 3032,3
ITU G.7041,ISO 13818-1,1
ITU G.7041,ISO 8473-1,1
ITU G.7041,ISO 9542,3
ITU G.7041,ISO 8473,2
ITU G.7041,ISO 10589,3
ITU G.7041,ISO 13239,4
ITU G.7041,ISO 13818-9,3
ITU G.7041,ISO 14165-241,4
ITU G.7044,ITU G.7044,1
ITU G.7044,ITU G.709,13
ITU G.7044,ITU G.798,2
ITU G.7044,ITU G.870,3
ITU G.7044,ITU Z.100,2
ITU G.7044,ITU G.8251,4
ITU G.709.1,ITU G.709.1,1
ITU G.709.1,ITU G.695,6
ITU G.709.1,ITU G.959.1,6
ITU G.709.1,ITU G.709,16
ITU G.709.1,ITU G.798,4
ITU G.709.1,ITU G.870,3
ITU G.709.1,ITU G.872,3
ITU G.709.1,ITU G.7041,3
ITU G.709.1,ITU G.8260,5
ITU G.709.2,ITU G.709.2,1
ITU G.709.2,ITU G.709,22
ITU G.709.2,ITU G.798,3
ITU G.709.2,ITU G.870,2
ITU G.709.2,ITU G.872,4
ITU G.709.2,ITU G.959.1,4
ITU G.709.2,ITU G.975.1,4
ITU G.709.2,ITU G.7712,3
ITU G.709.2,ITU G.698.2,3
ITU G.709.3,ITU G.709.3,2
ITU G.709.3,ITU G.698.2,9
ITU G.709.3,ITU G.709,9
ITU G.709.3,ITU G.709.1,16
ITU G.709.3,ITU G.709.2,11
ITU G.709.3,ITU G.798,4
ITU G.709.3,ITU G.872,4
ITU G.709.3,ITU G.975.1,4
ITU G.709.3,ITU G.7712,3
ITU G.709.3,ITU G.959.1,3
ITU G.7712,ITU G.7712,9
ITU G.7712,ITU G.709,1
ITU G.7712,ITU G.7714,1
ITU G.7712,ITU G.7714.1,3
ITU G.7712,RFC 4204,3
ITU G.7714,ITU G.7714,11
ITU G.7714,ITU G.805,4
ITU G.7714,ITU M.3100,2
ITU G.7714,ITU G.806,1
ITU G.7714,ITU G.80810,2
ITU G.7714,ITU G.852.2,1
ITU G.7714.1,ITU G.7714.1,1
ITU G.7714.1,ITU G.7714,10
ITU G.7714.1,ITU G.709,3
ITU G.7714.1,ITU G.805,3
ITU G.7714.1,ITU G.831,5
ITU G.7714.1,ITU G.7701,3
ITU G.7714.1,ITU G.7712,5
ITU G.7714.1,ITU G.8010,3
ITU G.7714.1,ITU T.50,6
ITU G.7714.1,ITU G.784,3
ITU G.7714.1,ITU G.707,3
ITU G.7714.1,ITU G.806,3
ITU G.7714.1,ITU G.783,3
ITU G.7714.1,RFC 1570,4
ITU G.7714.1,RFC 1662,5
ITU G.7714.1,RFC 2045,4
ITU G.7714.1,RFC 3518,4
ITU G.7714.1,RFC 1930,3
ITU G.7714.1,RFC 1661,3
ITU G.7714.1,ISO 3166,2
ITU G.7701,ITU G.7701,2
ITU G.7701,ITU G.7702,3
ITU G.7701,ITU G.8080,5
ITU G.7701,ITU G.698.1,6
ITU G.7701,ITU G.698.2,6
ITU G.7701,ITU G.800,26
ITU G.7701,ITU G.805,10
ITU G.7701,ITU G.872,3
ITU G.7701,ITU G.7711,5
ITU G.7701,ITU G.7712,6
ITU G.7701,ITU G.7714.1,3
ITU G.7701,ITU M.3100,4
ITU G.7701,ITU Q.2982,3
ITU G.7701,ITU X.731,8
ITU G.7701,ITU Y.3300,5
ITU G.7701,ITU M.3010,1
ITU G.7701,ITU G.680,1
ITU G.7702,ITU G.7702,2
ITU G.7702,ITU G.800,17
ITU G.7702,ITU G.805,12
ITU G.7702,ITU G.872,3
ITU G.7702,ITU G.7701,57
ITU G.7702,ITU G.7711,6
ITU G.7702,ITU G.7712,2
ITU G.7702,ITU G.8080,4
ITU G.7702,ITU Y.3300,4
ITU G.7702,ITU G.7715,3
ITU G.7702,ITU M.3400,3
ITU G.7702,ITU M.3100,3
ITU G.7702,ITU G.7714,4
ITU G.7702,ITU G.7714.1,4
ITU G.7711,ITU G.7711,16
ITU G.7711,ITU G.7710,3
ITU G.7711,ITU G.8080,3
ITU G.7711,ITU G.874.1,9
ITU G.7711,ITU G.8052,10
ITU G.7711,ITU G.8152,6
ITU G.7711,ITU G.7718.1,4
ITU G.7711,ITU G.694.1,4
ITU G.7711,ITU G.780,3
ITU G.7711,ITU G.781,2
ITU G.7711,ITU G.798,2
ITU G.7711,ITU G.800,18
ITU G.7711,ITU G.805,17
ITU G.7711,ITU G.808.1,3
ITU G.7711,ITU G.872,12
ITU G.7711,ITU G.7702,3
ITU G.7711,ITU G.8021,2
ITU G.7711,ITU G.8032,51
ITU G.7711,ITU G.8081,6
ITU G.7711,ITU Q.1741.9,3
ITU G.7711,ITU X.731,3
ITU G.7711,ITU X.1036,3
ITU G.7711,ITU III.1,1
ITU G.7711,ITU G.813,2
ITU G.7711,ITU G.812,2
ITU G.7711,RFC 4122,3
ITU G.7711,RFC 7275,2
ITU G.7711,ISO 19505-1,3
ITU G.7715,ITU G.7715,1
ITU G.774,ITU G.774,4
ITU G.774,ITU M.3010,2
ITU G.774,ITU G.784,3
ITU G.774,ITU X.722,2
ITU G.774,ITU X.680,2
ITU G.774,ITU G.707,1
ITU G.774,ITU G.773,1
ITU G.774,ITU G.774.1,1
ITU G.774,ITU G.774.3,1
ITU G.774,ITU G.783,2
ITU G.774,ITU G.803,1
ITU G.774,ITU G.831,1
ITU G.774,ITU G.958,1
ITU G.774,ITU M.60,1
ITU G.774,ITU M.2120,1
ITU G.774,ITU M.3013,1
ITU G.774,ITU M.3100,6
ITU G.774,ITU Q.811,1
ITU G.774,ITU Q.812,1
ITU G.774,ITU Q.822,1
ITU G.774,ITU X.701,1
ITU G.774,ITU X.710,1
ITU G.774,ITU X.711,1
ITU G.774,ITU X.720,2
ITU G.774,ITU X.721,1
ITU G.774,ITU X.730,1
