source,target,weight
itu/M.3400/2000_02_0_en..pdf,itu/M.3400/2000_02_0_en..pdf,5
itu/M.3400/2000_02_0_en..pdf,itu/M.3010/2000_02_0_en..pdf,6
itu/M.3400/2000_02_0_en..pdf,itu/M.3020/2000_02_1_en..pdf,4
itu/M.3400/2000_02_0_en..pdf,itu/M.3000/2000_02_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/M.3010/1996_05_1_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/M.3100/1995_07_1_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/M.3180/1992_10_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/M.3200/1997_04_0_en..pdf,2
itu/M.3400/2000_02_0_en..pdf,itu/M.20/1992_10_0_en..pdf,4
itu/M.3400/2000_02_0_en..pdf,itu/M.3208.1/1997_10_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/M.3211.1/1996_05_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.700/1992_09_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.701/1997_08_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.730/1992_01_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.731/1992_01_0_en..pdf,2
itu/M.3400/2000_02_0_en..pdf,itu/X.732/1992_01_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.733/1992_02_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.734/1992_09_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.735/1992_09_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.736/1992_01_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.737/1995_11_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.738/1993_11_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.739/1993_11_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.740/1992_09_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.741/1995_04_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.742/1995_04_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.745/1993_11_0_en..pdf,1
itu/M.3400/2000_02_0_en..pdf,itu/X.800/1991_03_0_en..pdf,2
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 7498-4,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10040,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-1,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-2,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-3,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-4,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-5,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-6,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-7,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-14,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-13,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-11,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-8,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-9,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-10,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 10164-12,1
itu/M.3400/2000_02_0_en..pdf,ISOStandard: 7498-2,1
itu/M.20/1992_10_0_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/Q.22/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/G.821/1988_11_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/G.752/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/G.704/1991_04_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/G.732/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/G.733/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.60/1988_11_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.70/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.710/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.80/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.90/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.21/1992_10_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.3010/1992_10_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.2100/1992_10_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.34/1988_11_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.4030/1992_10_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.4100/1988_11_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.2110/1992_10_1_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.1550/1992_10_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,itu/M.1560/1992_10_0_en..pdf,1
itu/M.20/1992_10_0_en..pdf,ITURecommendation: M.1000,1
itu/G.733/1988_11_0_en..pdf,itu/G.733/1988_11_0_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/M.1550/1992_10_0_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/M.2130/1992_10_1_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/M.710/1988_11_0_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/M.75/1992_10_0_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/E.541/1988_11_0_en..pdf,1
itu/M.1550/1992_10_0_en..pdf,itu/M.1510/1992_10_0_en..pdf,1
itu/E.541/1988_11_0_en..pdf,itu/E.541/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.1510/1992_10_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.1014/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.1012/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.1013/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/N.1/1988_11_1_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/N.51/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/D.180/1988_11_1_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.75/1992_10_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.760/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.762/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.4100/1988_11_1_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.1560/1992_10_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.2130/1992_10_1_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.80/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.90/1988_11_0_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.4110/1992_10_1_en..pdf,1
itu/M.1510/1992_10_0_en..pdf,itu/M.725/1988_11_0_en..pdf,1
itu/M.1012/1988_11_0_en..pdf,itu/M.1012/1988_11_0_en..pdf,1
itu/M.1013/1988_11_0_en..pdf,itu/M.1013/1988_11_0_en..pdf,1
itu/M.1014/1988_11_0_en..pdf,itu/M.1014/1988_11_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1560/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1550/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.75/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,ITURecommendation: M.700,1
itu/M.1560/1992_10_0_en..pdf,ITURecommendation: M.1000,1
itu/M.1560/1992_10_0_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.85/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1045/1988_11_1_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1016/1988_11_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1510/1992_10_0_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/M.1400/1992_10_1_en..pdf,1
itu/M.1560/1992_10_0_en..pdf,itu/F.14/1992_08_0_en..pdf,1
itu/F.14/1992_08_0_en..pdf,itu/F.14/1992_08_0_en..pdf,1
itu/M.1045/1988_11_1_en..pdf,itu/M.1045/1988_11_1_en..pdf,3
itu/M.1400/1992_10_1_en..pdf,itu/B.13/1988_11_2_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/Q.9/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/R.70/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1055/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1012/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1013/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1045/1988_11_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/Q.8/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1020/1988_11_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/G.113/1988_11_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/E.171/1988_11_2_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/G.702/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1320/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/G.811/1988_11_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.80/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.90/1988_11_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.1510/1992_10_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.60/1988_11_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.2130/1992_10_1_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.1400/1992_10_1_en..pdf,ISOStandard: 3166,1
itu/B.13/1988_11_2_en..pdf,itu/A.12/1988_11_1_en..pdf,1
itu/A.12/1988_11_1_en..pdf,itu/A.12/1988_11_1_en..pdf,3
itu/G.113/1988_11_1_en..pdf,itu/V.32/1988_11_1_en..pdf,1
itu/G.702/1988_11_0_en..pdf,itu/G.702/1988_11_0_en..pdf,1
itu/M.1055/1988_11_0_en..pdf,itu/M.1055/1988_11_0_en..pdf,1
itu/M.1320/1988_11_0_en..pdf,itu/M.1320/1988_11_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.21/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/E.800/1988_11_1_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/E.862/1992_06_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.75/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.1510/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/E.420/1988_11_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.1520/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.1550/1992_10_0_en..pdf,1
itu/M.21/1992_10_0_en..pdf,itu/M.1560/1992_10_0_en..pdf,1
itu/M.1520/1992_10_0_en..pdf,itu/M.1520/1992_10_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.2100/1992_10_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.821/1988_11_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.822/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/I.412/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.702/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.707/1991_04_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.708/1991_04_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.709/1991_04_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.703/1991_04_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.706/1991_04_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.704/1991_04_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/O.162/1992_10_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/H.221/1990_12_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.724/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.733/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.762/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.794/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.734/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.732/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.735/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.736/1988_11_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.737/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.738/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.739/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.761/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.793/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.743/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.747/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.742/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.745/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.752/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.751/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.753/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.754/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.755/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.823/1988_11_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/G.824/1988_11_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.32/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.34/1988_11_0_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.1300/1992_10_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.2120/1992_10_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.2110/1992_10_1_en..pdf,1
itu/M.2100/1992_10_1_en..pdf,itu/M.35/1988_11_0_en..pdf,1
itu/G.707/1991_04_1_en..pdf,itu/G.707/1991_04_1_en..pdf,1
itu/G.709/1991_04_1_en..pdf,itu/G.709/1991_04_1_en..pdf,1
itu/G.734/1988_11_0_en..pdf,itu/G.734/1988_11_0_en..pdf,1
itu/G.753/1988_11_0_en..pdf,itu/G.753/1988_11_0_en..pdf,1
itu/G.754/1988_11_0_en..pdf,itu/G.754/1988_11_0_en..pdf,1
itu/G.822/1988_11_0_en..pdf,itu/G.822/1988_11_0_en..pdf,1
itu/G.823/1988_11_1_en..pdf,itu/G.823/1988_11_1_en..pdf,3
itu/H.221/1990_12_1_en..pdf,ISOStandard: 4800,1
itu/H.221/1990_12_1_en..pdf,ISOStandard: 6400,1
itu/H.221/1990_12_1_en..pdf,ISOStandard: 9600,1
itu/M.2110/1992_10_1_en..pdf,itu/M.2110/1992_10_1_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/O.151/1992_10_0_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.80/1988_11_0_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.90/1988_11_0_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.75/1992_10_0_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.570/1988_11_0_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.1400/1992_10_1_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.2100/1992_10_1_en..pdf,1
itu/M.2110/1992_10_1_en..pdf,itu/M.2120/1992_10_1_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/M.2120/1992_10_1_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/O.161/1988_11_0_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/O.162/1992_10_0_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/O.163/1988_11_0_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/O.151/1992_10_0_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/M.3010/1992_10_1_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/M.20/1992_10_0_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/M.2100/1992_10_1_en..pdf,1
itu/M.2120/1992_10_1_en..pdf,itu/M.2110/1992_10_1_en..pdf,1
itu/M.3000/2000_02_0_en..pdf,itu/M.3100/1995_07_1_en..pdf,2
itu/M.3000/2000_02_0_en..pdf,itu/M.3020/2000_02_1_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/X.700/1992_09_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/X.701/1997_08_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/X.703/1997_10_0_en..pdf,3
itu/M.3010/2000_02_0_en..pdf,itu/X.724/1996_10_0_en..pdf,6
itu/M.3010/2000_02_0_en..pdf,itu/X.720/1992_01_0_en..pdf,4
itu/M.3010/2000_02_0_en..pdf,itu/X.725/1995_11_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/X.290/1995_04_0_en..pdf,2
itu/M.3010/2000_02_0_en..pdf,itu/M.3013/2000_02_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/M.3020/2000_02_1_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/M.3200/1997_04_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/M.3400/2000_02_0_en..pdf,2
itu/M.3010/2000_02_0_en..pdf,itu/Q.811/1997_06_1_en..pdf,4
itu/M.3010/2000_02_0_en..pdf,itu/Q.812/1997_06_1_en..pdf,3
itu/M.3010/2000_02_0_en..pdf,itu/X.200/1994_07_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,ITURecommendation: Q.82,1
itu/M.3010/2000_02_0_en..pdf,itu/M.3000/2000_02_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,itu/M.32/1988_11_0_en..pdf,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 10040,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 13244,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 10165-6,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 10165-1,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 10165-7,1
itu/M.3010/2000_02_0_en..pdf,ISOStandard: 7498-1,1
itu/M.3010/1992_10_1_en..pdf,itu/X.700/1992_09_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3602/1992_10_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/X.701/1992_01_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/X.711/1991_03_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/Q.811/2004_02_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/X.25/1988_11_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/X.200/1988_11_1_en..pdf,2
itu/M.3010/1992_10_1_en..pdf,itu/Q.812/2004_02_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/X.213/1992_09_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3600/1992_10_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3020/1992_10_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3200/1992_10_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3400/1992_10_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3100/1992_10_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3180/1992_10_0_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,itu/M.3300/1992_10_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,ITURecommendation: Z.300,1
itu/M.3010/1992_10_1_en..pdf,itu/X.710/1991_03_1_en..pdf,1
itu/M.3010/1992_10_1_en..pdf,ISOStandard: 7498,1
itu/M.3010/1992_10_1_en..pdf,ISOStandard: 8348,1
itu/M.3013/2000_02_0_en..pdf,itu/X.25/1996_10_0_en..pdf,1
itu/M.3013/2000_02_0_en..pdf,rfc/1777.txt,2
itu/M.3020/2000_02_1_en..pdf,itu/M.3020/2000_02_1_en..pdf,2
itu/M.3020/2000_02_1_en..pdf,itu/M.3400/2000_02_0_en..pdf,5
itu/M.3020/2000_02_1_en..pdf,itu/M.3010/2000_02_0_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/M.3200/1997_04_0_en..pdf,4
itu/M.3020/2000_02_1_en..pdf,itu/M.3208.1/1997_10_0_en..pdf,8
itu/M.3020/2000_02_1_en..pdf,itu/X.680/1997_12_1_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/Z.100/1999_11_1_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/Q.812/1997_06_1_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/X.722/1992_01_0_en..pdf,3
itu/M.3020/2000_02_1_en..pdf,itu/M.3100/1995_07_1_en..pdf,2
itu/M.3020/2000_02_1_en..pdf,itu/G.774.1/1994_11_1_en..pdf,2
itu/M.3020/2000_02_1_en..pdf,itu/X.701/1997_08_0_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/M.3320/1997_04_0_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,itu/M.3108.1/1999_03_0_en..pdf,1
itu/M.3020/2000_02_1_en..pdf,ISOStandard: 8824-1,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.707/1993_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.708/1991_04_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.709/1991_04_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/M.3010/1992_10_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/M.3100/1992_10_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.783/1994_01_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.784/1994_01_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.722/1992_01_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.208/1988_11_2_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.720/1992_01_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.774/1992_09_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/M.2120/1992_10_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/Q.822/1994_04_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.721/1992_02_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.701/1992_01_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.710/1991_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.711/1991_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.731/1992_01_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.730/1992_01_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.733/1992_02_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.734/1992_09_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/X.735/1992_09_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.803/1993_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.831/1993_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.773/1993_03_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/Q.811/1993_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/Q.812/1993_03_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/G.958/1994_11_1_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,itu/M.60/1993_03_0_en..pdf,1
itu/G.774.1/1994_11_1_en..pdf,ISOStandard: 10165-2,21
itu/G.707/1993_03_1_en..pdf,itu/G.707/1993_03_1_en..pdf,3
itu/G.773/1993_03_0_en..pdf,itu/M.3010/1992_10_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.200/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.211/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.212/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.216/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.219/1988_11_0_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.208/1988_11_2_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.209/1988_11_2_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.229/1988_11_0_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/E.164/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.217/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/X.227/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/V.24/1988_11_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/Q.811/1993_03_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,itu/Q.812/1993_03_1_en..pdf,1
itu/G.773/1993_03_0_en..pdf,ISOStandard: 9595,3
itu/G.773/1993_03_0_en..pdf,ISOStandard: 9596,3
itu/G.773/1993_03_0_en..pdf,ISOStandard: 8473,12
itu/G.773/1993_03_0_en..pdf,ISOStandard: 8482,7
